fecha,titulo,autor,categoria,enlace
2023-03-01,Ja Morant acaba con los Lakers,EFE,Nba,https://www.noticel.com/nba/baloncesto/deportes/20230301/ja-morant-acaba-con-los-lakers/
2023-03-01,"Tiempo mayormente soleado, pero precaución en las playas",CyberNews,El-Tiempo,https://www.noticel.com/el-tiempo/20230301/tiempo-mayormente-soleado-pero-precaucion-en-las-playas/
2023-03-01,"Carreras clandestinas, regateo y exceso de velocidad en mira de la CST y Policía",Leoncio Pineda Dattari,Policiacas,https://www.noticel.com/policiacas/la-calle/top-stories/20230301/carreras-clandestinas-regateo-y-exceso-de-velocidad-en-mira-de-la-cst-y-policia/
2023-03-01,Encaminada para verano la resolución de la quiebra de AEE,Oscar J. Serrano,Economia,https://www.noticel.com/economia/junta-fiscal/ahora/tribunales/top-stories/20230301/encaminada-para-verano-la-resolucion-de-la-quiebra-de-aee/
2023-03-01,"El millón para los 78 municipios está ""bloqueado completamente"" por la JSF",Leoncio Pineda Dattari,Municipios,https://www.noticel.com/municipios/gobierno/ahora/top-stories/20230301/el-millon-para-los-78-municipios-esta-bloqueado-completamente-por-la-jsf/
2023-03-01,Donaciones de cuerpos humanos benefician el desarrollo de futuros médicos,Naysha Zamira Padró,Ahora,https://www.noticel.com/ahora/legislatura/top-stories/20230301/donaciones-de-cuerpos-humanos-benefician-el-desarrollo-de-futuros-medicos/
2023-03-01,"Sobre 3,000 casas permanecen con “techos azules” acepta Vivienda",Antonio Gómez/ Especial para NotiCel,Ahora,https://www.noticel.com/ahora/gobierno/top-stories/20230301/sobre-3000-casas-permanecen-con-techos-azules-acepta-vivienda/
2023-02-28,Los Ángeles pagará 30 millones a Vanessa Bryant por fotos del cadáver de Kobe,EFE,Deportes,https://www.noticel.com/deportes/nba/baloncesto/20230228/los-angeles-pagara-30-millones-a-vanessa-bryant-por-fotos-del-cadaver-de-kobe/
2023-02-28,Investigan posible maltrato a niño de dos meses,CyberNews,La-Calle,https://www.noticel.com/la-calle/policiacas/20230228/investigan-posible-maltrato-a-nino-de-dos-meses/
2023-02-28,"Un año y medio después, Tatis Jr. vuelve al diamante en las Grandes Ligas ",EFE,Mlb,https://www.noticel.com/mlb/beisbol/deportes/20230228/un-ano-y-medio-despues-tatis-jr-vuelve-al-diamante-en-las-grandes-ligas/
2023-02-28,Cámara aprueba  deberes del superintendente de oficina regional,Naysha Zamira Padró,Ahora,https://www.noticel.com/ahora/legislatura/top-stories/20230228/camara-aprueba-deberes-del-superintendente-de-oficina-regional/
2023-02-28,Hombre es arrestado por agresión sexual conyugal y ley de armas ,NotiCel,La-Calle,https://www.noticel.com/la-calle/policiacas/20230228/hombre-es-arrestado-por-agresion-sexual-conyugal-y-ley-de-armas/
2023-02-28,ICF concluye análisis de ADN en caso de homicidio de una maestra en Juncos,NotiCel,La-Calle,https://www.noticel.com/la-calle/policiacas/20230228/icf-concluye-analisis-de-adn-en-caso-de-homicidio-de-una-maestra-en-juncos/
2023-02-28,Hombre que era intervenido por la policía se robó una patrulla,NotiCel,La-Calle,https://www.noticel.com/la-calle/policiacas/20230228/hombre-que-era-intervenido-por-la-policia-se-robo-una-patrulla/
2023-02-28,"Aval cameral para medida que busca reasignar más de $22,000 a Yauco",Naysha Zamira Padró,Ahora,https://www.noticel.com/ahora/legislatura/20230228/aval-cameral-para-medida-que-busca-reasignar-mas-de-22000-a-yauco/
2023-02-28,Kevin Durant debutará mañana con los Suns,EFE,Nba,https://www.noticel.com/nba/baloncesto/deportes/20230228/kevin-durant-debutara-manana-con-los-suns/
2023-02-28,El Super Bowl tuvo 200 millones de televidentes,EFE,Deportes,https://www.noticel.com/deportes/20230228/el-super-bowl-tuvo-200-millones-de-televidentes/
2023-02-28,Estudiantes exigen al Supremo el perdón de la deuda estudiantil,EFE,Estados-Unidos,https://www.noticel.com/estados-unidos/mundo/20230228/estudiantes-exigen-al-supremo-el-perdon-de-la-deuda-estudiantil/
2023-02-28,Gobernador presenta proyecto de Alivio Contributivo ,CyberNews,Ahora,https://www.noticel.com/ahora/gobierno/20230228/gobernador-presenta-proyecto-de-alivio-contributivo/
2023-02-28,Kebin Maldonado renuncia oficialmente a su escaño en la Cámara de Representantes,Naysha Zamira Padró,Ahora,https://www.noticel.com/ahora/legislatura/20230228/kebin-maldonado-renuncia-oficialmente-a-su-escano-en-la-camara-de-representantes/
2023-02-28,Arrestan estudiante de la Inter que se hizo pasar por agente del FBI,CyberNews,Policiacas,https://www.noticel.com/policiacas/la-calle/20230228/arrestan-estudiante-de-la-inter-que-se-hizo-pasar-por-agente-del-fbi/
2023-02-28,Administradora de área laboral del Noroeste asegura se atendieron hallazgos de la Oficina del Contralor,Antonio Gómez/ Especial para NotiCel,Ahora,https://www.noticel.com/ahora/gobierno/top-stories/20230228/administradora-de-area-laboral-del-noroeste-asegura-se-atendieron-hallazgos-de-la-oficina-del-contra/
2023-02-28,Autoridad de Carreteras incumplió con la entrega de documentos sobre el puente atirantado ,NotiCel,Ahora,https://www.noticel.com/ahora/gobierno/top-stories/20230228/autoridad-de-carreteras-ha-incumplido-con-la-entrega-de-documentos-sobre-el-puente-atirantado/
2023-02-28,Guardia Costera encuentra embarcación en la que desaparecieron dos pescadores,NotiCel,La-Calle,https://www.noticel.com/la-calle/20230228/guardia-costera-encuentra-embarcacion-en-la-que-desaparecieron-dos-pescadores/
2023-02-28,"Juanes lanzará el jueves su nuevo sencillo, ""Gris""",EFE,Pop,https://www.noticel.com/pop/20230228/juanes-lanzara-el-jueves-su-nuevo-sencillo-gris/
2023-02-28,Buscan a hombre desaparecido en Cayey,NotiCel,La-Calle,https://www.noticel.com/la-calle/policiacas/20230228/buscan-a-hombre-desaparecido-en-cayey/
2023-02-28,DDEC convoca a nueva Feria de Reclutamiento en San Juan ,Antonio Gómez/ Especial para NotiCel,Economia,https://www.noticel.com/economia/20230228/ddec-convoca-a-nueva-feria-de-reclutamiento-en-san-juan/
2023-02-28,Hallan cuerpo calcinado en Arecibo,NotiCel,La-Calle,https://www.noticel.com/la-calle/policiacas/20230228/hallan-cuerpo-calcinado-en-arecibo/
2023-02-28,Accidente en Corozal deja dos personas muertas,NotiCel,La-Calle,https://www.noticel.com/la-calle/policiacas/20230228/accidente-en-corozal-deja-dos-personas-muertas/
2023-02-28,Dos heridos de bala en Naranjito,NotiCel,La-Calle,https://www.noticel.com/la-calle/policiacas/20230228/dos-heridos-de-bala-en-naranjito/
2023-02-28,Aprueban medida para crear ley que proteja a los periodistas de no revelar sus fuentes,Naysha Zamira Padró,Ahora,https://www.noticel.com/ahora/legislatura/20230228/aprueban-medida-para-crear-ley-que-proteja-a-los-periodistas-de-no-revelar-sus-fuentes/
2023-02-28,Entra en vigor la salida de Rusia de tratado nuclear,EFE,Mundo,https://www.noticel.com/mundo/20230228/entra-en-vigor-la-salida-de-rusia-de-tratado-nuclear/
2023-02-28,Balacera deja dos heridos en Naranjito,NotiCel,Policiacas,https://www.noticel.com/policiacas/la-calle/20230228/balacera-deja-dos-heridos-en-naranjito/
2023-02-28,Alcaldes federados piden a gobierno atención a luminarias y proyectos de mitigación,Leoncio Pineda Dattari,Municipios,https://www.noticel.com/municipios/top-stories/20230228/alcaldes-federados-piden-a-gobierno-atencion-a-luminarias-y-proyectos-de-mitigacion/
2023-02-28,Se quedan cortos acusados de Bancrédito en su intento de hacer como Trump,Oscar J. Serrano,Tribunales,https://www.noticel.com/tribunales/ahora/top-stories/20230228/se-quedan-cortos-acusados-de-bancredito-en-su-intento-de-hacer-como-trump/
